url,status,title,address_street,area,quartos,suite,banheiros,vagas,andar,pet,mobiliado,metro_proximo,Aluguel,Condomínio,IPTU,Seguro incêndio,Taxa de serviço,Total
https://www.quintoandar.com.br/imovel/894786155/alugar/kitnet-1-quarto-vila-madalena-sao-paulo?from_route=%22search_results%22&search_id=%224b6dec5e-3307-4df0-b6c2-5d66829455c0%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A76%2C%22personalization%22%3Atrue%7D,success,"Studio para alugar com 24m², 1 quarto e sem vaga",Condomínios em São Paulo,24,1.0,0,1.0,,4° a 7° andar,não,sim,não,R$ 3.500,R$ 714,R$ 78,R$ 45,R$ 90,R$ 4.427
https://www.quintoandar.com.br/imovel/893269160/alugar/apartamento-3-quartos-pinheiros-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&search_id=%224b6dec5e-3307-4df0-b6c2-5d66829455c0%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A240%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 59m², 3 quartos e 1 vaga",Condomínios em São Paulo,59,3.0,0,1.0,1.0,Até 3° andar,sim,não,não,R$ 3.400,R$ 513,R$ 130,R$ 44,R$ 88,R$ 4.175
https://www.quintoandar.com.br/imovel/892788629/alugar/apartamento-1-quarto-pinheiros-sao-paulo?from_route=%22search_results%22&search_id=%224b6dec5e-3307-4df0-b6c2-5d66829455c0%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A839%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 48m², 1 quarto e 1 vaga",Condomínios em São Paulo,48,1.0,0,1.0,1.0,4° a 7° andar,não,não,sim,R$ 3.000,R$ 1.629,R$ 173,R$ 39,R$ 77,R$ 4.918
https://www.quintoandar.com.br/imovel/895090979/alugar/apartamento-2-quartos-sumare-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&house_tags=newAd&search_id=%224b6dec5e-3307-4df0-b6c2-5d66829455c0%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A562%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 66m², 2 quartos e 1 vaga",Condomínios em São Paulo,66,2.0,1,2.0,1.0,Até 3° andar,não,sim,não,R$ 5.700,R$ 1.292,R$ 0,R$ 73,R$ 147,R$ 7.212
https://www.quintoandar.com.br/imovel/892850380/alugar/apartamento-1-quarto-sumarezinho-sao-paulo?from_route=%22search_results%22&house_tags=rentPriceDecreased&search_id=%224b6dec5e-3307-4df0-b6c2-5d66829455c0%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A136%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 50m², 1 quarto e sem vaga",Condomínios em São Paulo,50,1.0,1,2.0,,4° a 7° andar,sim,não,sim,R$ 4.100,R$ 1.006,R$ 93,R$ 52,R$ 106,R$ 5.357
https://www.quintoandar.com.br/imovel/894205556/alugar/apartamento-3-quartos-pinheiros-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&house_tags=newAd&search_id=%224b6dec5e-3307-4df0-b6c2-5d66829455c0%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A561%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 90m², 3 quartos e 1 vaga",Condomínios em São Paulo,90,3.0,0,2.0,1.0,4° a 7° andar,sim,não,sim,R$ 3.900,R$ 1.500,R$ 282,R$ 50,R$ 101,R$ 5.833
https://www.quintoandar.com.br/imovel/894317939/alugar/casa-2-quartos-pinheiros-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&search_id=%224b6dec5e-3307-4df0-b6c2-5d66829455c0%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A512%2C%22personalization%22%3Atrue%7D,success,"Casa para alugar com 240m², 2 quartos e 7 vagas",Rua Horácio Lane,240,2.0,0,2.0,7.0,Até 3° andar,não,não,sim,R$ 12.000,Incluso,R$ 834,R$ 199,R$ 311,R$ 13.033
https://www.quintoandar.com.br/imovel/894981081/alugar/kitnet-1-quarto-cerqueira-cesar-sao-paulo?from_route=%22search_results%22&search_id=%224b6dec5e-3307-4df0-b6c2-5d66829455c0%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A587%2C%22personalization%22%3Atrue%7D,success,"Studio para alugar com 27m², 1 quarto e sem vaga",Condomínios em São Paulo,27,1.0,0,1.0,,4° a 7° andar,sim,sim,sim,R$ 2.800,R$ 500,R$ 84,R$ 36,R$ 72,R$ 3.492
https://www.quintoandar.com.br/imovel/894801861/alugar/kitnet-1-quarto-sumarezinho-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&search_id=%224b6dec5e-3307-4df0-b6c2-5d66829455c0%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A307%2C%22personalization%22%3Atrue%7D,success,"Studio para alugar com 25m², 1 quarto e sem vaga",Condomínios em São Paulo,25,1.0,0,1.0,,12° a 15° andar,não,não,sim,R$ 3.233,R$ 935,R$ 0,R$ 41,R$ 83,R$ 4.292
https://www.quintoandar.com.br/imovel/893058846/alugar/kitnet-1-quarto-vila-madalena-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&house_tags=rentPriceDecreased&search_id=%224b6dec5e-3307-4df0-b6c2-5d66829455c0%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A89%2C%22personalization%22%3Atrue%7D,success,"Studio para alugar com 30m², 1 quarto e sem vaga",Rua Girassol,30,1.0,1,1.0,,Até 3° andar,não,sim,sim,R$ 2.700,R$ 470,R$ 123,R$ 35,R$ 69,R$ 3.397
https://www.quintoandar.com.br/imovel/893990477/alugar/casa-3-quartos-vila-romana-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&search_id=%224b6dec5e-3307-4df0-b6c2-5d66829455c0%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A651%2C%22personalization%22%3Atrue%7D,success,"Casa para alugar com 400m², 3 quartos e 4 vagas",Rua General Vitorino Monteiro,400,3.0,1,3.0,4.0,,sim,sim,não,R$ 7.900,Incluso,R$ 2.300,R$ 131,R$ 204,R$ 10.535
https://www.quintoandar.com.br/imovel/893266158/alugar/apartamento-2-quartos-pinheiros-sao-paulo?from_route=%22search_results%22&house_tags=rentPriceDecreased&search_id=%224b6dec5e-3307-4df0-b6c2-5d66829455c0%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A548%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 66m², 2 quartos e sem vaga",Condomínios em São Paulo,66,2.0,0,2.0,,4° a 7° andar,sim,não,sim,R$ 2.800,R$ 783,R$ 202,R$ 36,R$ 72,R$ 3.893
https://www.quintoandar.com.br/imovel/894815368/alugar/apartamento-1-quarto-pinheiros-sao-paulo?from_route=%22search_results%22&search_id=%224b6dec5e-3307-4df0-b6c2-5d66829455c0%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A884%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 24m², 1 quarto e sem vaga",Condomínios em São Paulo,24,1.0,0,1.0,,20° a 23° andar,sim,sim,sim,R$ 3.200,R$ 600,R$ 100,R$ 41,R$ 82,R$ 4.023
https://www.quintoandar.com.br/imovel/894910942/alugar/kitnet-1-quarto-sumare-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&search_id=%224b6dec5e-3307-4df0-b6c2-5d66829455c0%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A157%2C%22personalization%22%3Atrue%7D,success,"Studio para alugar com 44m², 1 quarto e sem vaga",Condomínios em São Paulo,44,1.0,1,1.0,,16° a 19° andar,sim,sim,sim,R$ 3.500,R$ 505,R$ 82,R$ 45,R$ 90,R$ 4.222
https://www.quintoandar.com.br/imovel/894956819/alugar/apartamento-1-quarto-jardim-vera-cruz-sao-paulo?from_route=%22search_results%22&search_id=%224b6dec5e-3307-4df0-b6c2-5d66829455c0%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A276%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 41m², 1 quarto e sem vaga",Condomínios em São Paulo,41,1.0,0,1.0,,16° a 19° andar,sim,não,sim,R$ 3.310,R$ 549,R$ 106,R$ 42,R$ 85,R$ 4.092
https://www.quintoandar.com.br/imovel/894508099/alugar/apartamento-1-quarto-pinheiros-sao-paulo?from_route=%22search_results%22&search_id=%224b6dec5e-3307-4df0-b6c2-5d66829455c0%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A608%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 25m², 1 quarto e sem vaga",Condomínios em São Paulo,25,1.0,0,1.0,,Até 3° andar,não,sim,sim,R$ 4.500,R$ 537,R$ 70,R$ 58,R$ 116,R$ 5.281
https://www.quintoandar.com.br/imovel/893153299/alugar/apartamento-2-quartos-vila-romana-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&house_tags=newAd&search_id=%224b6dec5e-3307-4df0-b6c2-5d66829455c0%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A898%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 82m², 2 quartos e 2 vagas",Condomínios em São Paulo,82,2.0,1,2.0,2.0,Até 3° andar,sim,não,não,R$ 4.000,R$ 1.154,R$ 375,R$ 51,R$ 103,R$ 5.683
https://www.quintoandar.com.br/imovel/893117055/alugar/kitnet-1-quarto-jardim-paulistano-sao-paulo?from_route=%22search_results%22&search_id=%224b6dec5e-3307-4df0-b6c2-5d66829455c0%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A977%2C%22personalization%22%3Atrue%7D,success,"Studio para alugar com 24m², 1 quarto e 1 vaga",Rua Dona Maria Carolina,24,1.0,1,1.0,1.0,8° a 11° andar,não,sim,sim,R$ 3.900,R$ 490,R$ 13,R$ 50,R$ 101,R$ 4.554
https://www.quintoandar.com.br/imovel/894949068/alugar/apartamento-1-quarto-pompeia-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&house_tags=rentPriceDecreased&search_id=%224b6dec5e-3307-4df0-b6c2-5d66829455c0%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A789%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 42m², 1 quarto e 1 vaga",Rua Professor Ciridião Buarque,42,1.0,0,1.0,1.0,4° a 7° andar,sim,sim,não,R$ 3.200,R$ 600,R$ 17,R$ 41,R$ 82,R$ 3.940
https://www.quintoandar.com.br/imovel/894775859/alugar/casa-3-quartos-sumare-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&house_tags=rentPriceDecreased&search_id=%224b6dec5e-3307-4df0-b6c2-5d66829455c0%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A312%2C%22personalization%22%3Atrue%7D,success,"Casa para alugar com 150m², 3 quartos e 2 vagas",Rua Padre Agostinho Mendicute,150,3.0,1,4.0,2.0,,sim,não,sim,R$ 8.000,Incluso,R$ 442,R$ 133,R$ 207,R$ 8.782
https://www.quintoandar.com.br/imovel/894854574/alugar/apartamento-1-quarto-pinheiros-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&house_tags=newAd&search_id=%224b6dec5e-3307-4df0-b6c2-5d66829455c0%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A527%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 32m², 1 quarto e sem vaga",Condomínios em São Paulo,32,1.0,0,1.0,,8° a 11° andar,não,sim,sim,R$ 3.765,R$ 859,R$ 78,R$ 48,R$ 97,R$ 4.847
https://www.quintoandar.com.br/imovel/895017407/alugar/apartamento-1-quarto-vila-ipojuca-sao-paulo?from_route=%22search_results%22&search_id=%224b6dec5e-3307-4df0-b6c2-5d66829455c0%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A870%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 37m², 1 quarto e sem vaga",Condomínios em São Paulo,37,1.0,0,1.0,,Até 3° andar,sim,não,não,R$ 1.920,Incluso,R$ 103,R$ 25,R$ 49,R$ 2.097
https://www.quintoandar.com.br/imovel/895092413/alugar/casa-4-quartos-jardim-vera-cruz-sao-paulo?from_route=%22search_results%22&house_tags=newAd&search_id=%224b6dec5e-3307-4df0-b6c2-5d66829455c0%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A266%2C%22personalization%22%3Atrue%7D,success,"Casa para alugar com 192m², 4 quartos e 4 vagas",Rua Ministro Sinésio Rocha,192,4.0,2,5.0,4.0,,sim,sim,sim,R$ 15.500,Incluso,R$ 500,R$ 257,R$ 401,R$ 16.658
https://www.quintoandar.com.br/imovel/894666862/alugar/casa-3-quartos-pinheiros-sao-paulo?from_route=%22search_results%22&search_id=%224b6dec5e-3307-4df0-b6c2-5d66829455c0%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A981%2C%22personalization%22%3Atrue%7D,success,"Casa para alugar com 100m², 3 quartos e sem vaga",Rua Capitão Prudente,100,3.0,0,2.0,,,sim,não,sim,R$ 5.460,Incluso,R$ 178,R$ 91,R$ 141,R$ 5.870
https://www.quintoandar.com.br/imovel/894544502/alugar/apartamento-2-quartos-pinheiros-sao-paulo?from_route=%22search_results%22&search_id=%224b6dec5e-3307-4df0-b6c2-5d66829455c0%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A803%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 85m², 2 quartos e sem vaga",Condomínios em São Paulo,85,2.0,0,2.0,,4° a 7° andar,sim,não,sim,R$ 3.500,R$ 1.200,R$ 10,R$ 45,R$ 90,R$ 4.845
https://www.quintoandar.com.br/imovel/894393187/alugar/apartamento-2-quartos-sumare-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&search_id=%224b6dec5e-3307-4df0-b6c2-5d66829455c0%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A453%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 84m², 2 quartos e 1 vaga",Condomínios em São Paulo,84,2.0,0,1.0,1.0,Até 3° andar,sim,sim,sim,R$ 5.000,R$ 2.200,R$ 9,R$ 64,R$ 129,R$ 7.402
https://www.quintoandar.com.br/imovel/894937489/alugar/kitnet-1-quarto-pinheiros-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&search_id=%224b6dec5e-3307-4df0-b6c2-5d66829455c0%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A595%2C%22personalization%22%3Atrue%7D,success,"Studio para alugar com 32m², 1 quarto e 1 vaga",Condomínios em São Paulo,32,1.0,0,1.0,1.0,8° a 11° andar,não,sim,sim,R$ 3.000,R$ 1.047,R$ 83,R$ 39,R$ 77,R$ 4.246
https://www.quintoandar.com.br/imovel/894999083/alugar/casa-3-quartos-sumare-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&house_tags=rentPriceDecreased&search_id=%224b6dec5e-3307-4df0-b6c2-5d66829455c0%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A452%2C%22personalization%22%3Atrue%7D,success,"Casa para alugar com 164m², 3 quartos e 3 vagas",Rua Paris,164,3.0,0,4.0,3.0,,sim,sim,sim,R$ 9.840,Incluso,R$ 511,R$ 163,R$ 254,R$ 10.768
https://www.quintoandar.com.br/imovel/894596481/alugar/apartamento-1-quarto-pinheiros-sao-paulo?from_route=%22search_results%22&house_tags=newAd&search_id=%224b6dec5e-3307-4df0-b6c2-5d66829455c0%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A715%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 45m², 1 quarto e 1 vaga",Condomínios em São Paulo,45,1.0,0,1.0,1.0,4° a 7° andar,sim,não,sim,R$ 2.000,R$ 1.420,R$ 8,R$ 26,R$ 51,R$ 3.505
https://www.quintoandar.com.br/imovel/895024728/alugar/apartamento-2-quartos-pinheiros-sao-paulo?from_route=%22search_results%22&house_tags=rentPriceDecreased&search_id=%224b6dec5e-3307-4df0-b6c2-5d66829455c0%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A628%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 58m², 2 quartos e sem vaga",Condomínios em São Paulo,58,2.0,0,1.0,,Até 3° andar,sim,sim,sim,R$ 3.900,R$ 400,R$ 0,R$ 50,R$ 101,R$ 4.451
https://www.quintoandar.com.br/imovel/894552542/alugar/kitnet-1-quarto-sumarezinho-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&house_tags=rentPriceDecreased&search_id=%224b6dec5e-3307-4df0-b6c2-5d66829455c0%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A302%2C%22personalization%22%3Atrue%7D,success,"Studio para alugar com 26m², 1 quarto e sem vaga",Condomínios em São Paulo,26,1.0,0,1.0,,4° a 7° andar,sim,sim,sim,R$ 3.750,R$ 600,R$ 0,R$ 48,R$ 97,R$ 4.495
